 Brevard ; Broward ; Clay ; Alachua ; Duval ; Indian ; Manatee ; Miami ; Palm Beach ; St. Lucie ; Volusia 
192791,4;274121,16;50406,5;147039,21;199348,29;190932,83;154391,04;396093,69;459600,41;275852,79;125839,65
203719,03;164552,55;387174,3;120647,02;190785,58;190076,24;414565,76;297531,2;472060,92;256626,68;283147,63
196871,99;66510,52;245127,26;82121,31;183650,64;189418,7;229379,85;121806,83;771031,83;197961,43;173698,11
200477,27;175642,83;186791,41;78941,22;188357;189654,25;194314,08;581442,53;696818,16;137857,73;119339,45
197626;256074,03;232387,34;122757,25;191594,85;190225,64;310856,44;89021,42;332131,43;229283,66;201705,76
194048,68;128887,41;383019,57;110900,46;191337,35;189912,36;296648,93;197283,85;371064,46;138585,95;159580,32
174758,51;255097,48;89589,29;51964,83;183369,45;189658,8;162252,36;620660,32;489552,26;219884,77;210183,7
192255,17;72026,61;159534,1;1711,23;183230,92;189199,28;252922,73;387859,95;377888,5;171178,65;160319,62
193401,12;152767,81;207584,9;80805,49;189771,18;189586,42;213797,47;572831,74;472222,7;212989,06;248755,22
188384,59;79290,16;451131;54258,95;191621,62;190044,91;318887,29;117045,58;503576,06;203470,74;192386,83
190311,09;112378,16;312172,1;93388,96;188751,88;190990,05;237842,12;428351,88;627188,74;140246,95;240925,19
189341,93;213056,04;265800,33;788,16;196735,93;189441,6;302983,61;601652,57;549230,3;223095,21;199583,94
200275,17;64330,53;67823,15;17205,22;189988,11;190099,39;280758,83;676412,84;280261,53;181690,54;173859,77
195797,13;418946,37;17833;117604,72;189257,85;188900,1;421596,71;579405,67;653390,24;260126,89;211957,22
186470,52;207866,91;223475,95;255417,99;189471,04;190499,29;132566,14;440987,11;564052,63;256913,73;215735,58
180166,71;100397,23;165198,51;13455,05;190742,82;188943,49;386501,51;190603,42;747650,28;282836,13;227051,44
181604,07;209899,12;185634,42;124768,24;190675,99;189955,28;102476,45;432517,77;554664,88;277405,56;256790,24
186210,89;80410,22;200281,4;27385,1;184947,31;189729,93;235221,1;410522,09;391401,99;117859,15;116114,16
176940,82;148386,07;363418,8;97139,82;189410,77;189052,77;427902,96;444234,03;600838,94;227190,3;208214,41
201411,05;166753,25;317451,02;53119,27;189504,04;190423,42;379720,98;505877,87;613626,91;123031,65;282747,36
177393,11;327719,21;85884,43;35035,3;195931,09;188844,89;239674,66;456178,22;631941,84;212993,54;175508,3
186364,21;209087,01;150234,16;210515,79;191298,01;190216,75;203047,9;392863,68;619119,33;30671,75;268778,8
196302,97;296758,04;247175,97;153764,56;186081,78;188242,58;238853,48;556347,65;364120,55;306672,88;269540,52
183781,08;195781,18;280206,09;43264,99;178760,28;192074,1;270752,53;589108,68;435815,32;261552,77;193419,79
176422,5;246576,98;188361,94;57525,91;189511,36;189053,06;253317,46;280395,25;552305,94;331108,32;233237,46
186528,43;161643,89;241393,66;27525,28;180051,97;189214,49;399884,59;357251,76;743815,28;233575,57;228571,94
190957,66;127070,65;46661,72;133393,96;192010,05;190102,1;321896,72;258387,19;417527,83;169453,29;164800,55
174830,31;354123,56;162475,79;109361,72;191375,64;190296,7;358850,81;286370,17;568840,81;307902,04;416076,08
197727,49;191813,96;236444,18;94416;190138,01;190319,51;339015,33;474887,84;269879,12;164210,35;224131,18
198896,65;405212,11;224000,47;23565,02;193969,09;189370,34;254435,3;244970,32;444737,97;196953,32;239817,39
205385,56;135929,61;379643,34;110224,92;191142,76;188787,07;380300,91;289028,22;277136,2;53951,56;260155,85
202280,68;226519,06;38504,36;23686,3;189636,7;189167,41;260242,01;436444,1;596286,38;43368,29;303093,46
192193,26;190925,91;233782,88;36545,31;199108,81;189047,88;330774,76;205563,25;406617,27;224102,83;287850,28
193628,43;172441,02;169992,63;54160,83;195663,27;190029,28;148588,84;93811,45;608002,99;185941,42;192893,52
185952,25;190009,35;169951,59;584,54;187863,14;190714,04;293033,94;388916,21;554267;317303,2;114656,13
208520,42;160975,01;246080,29;223678,1;185402,73;190102,84;478894,52;673486,03;435132,24;226735,54;160382,36
195941,39;37425,01;318426,58;83275,7;185684,7;190002,71;295554,62;188066,43;484097,9;148937,65;125280,02
186626,58;200927,21;278057,71;93345,57;183348,41;190324,77;344323,6;627547,46;260200,57;256181,47;83089,55
189890;248652,7;220051,45;17844,71;192564,09;190952,28;141915,13;207861,13;545601,01;267644,24;163597,93
188272,46;207924,88;248625,45;5683,51;198738,5;189566,26;499368,5;451715,81;172746,87;320454,58;191184,42
194658,29;255740,98;32787,06;53260,9;187931,71;191320,07;234166,05;598847;524007,59;372639,23;238407,03
198281,84;171534,59;151143,32;42820,04;184907,95;190632,69;221664,91;340786,98;481769,53;221421,74;240958,84
180106,68;190683,46;365316,42;90552,28;190527,65;188173,49;155654,46;459347,54;445529,78;284739,51;174217,66
202875,31;89568,23;20205,58;91118,92;191325,86;189776,33;320047,96;303793,04;547249,34;228914,99;332220,67
189788,33;361302,97;304803,17;59024,37;189768,34;189988,4;317224,72;411007,93;401043,26;218894,09;157197,36
192530,29;137509,04;83661,97;99254,68;192631,93;189579,16;272222,88;345995,27;428017,4;166842,17;347236,07
187179,51;260594,72;71261,53;33015,64;192830,82;189552,27;404791,97;221136,14;548621,58;285518,7;250246,31
198440,4;237595,87;245550,95;55283,25;194588,08;188578,87;348014;531356,54;440980,51;129824,25;292736,24
201643,55;171132,66;57744,27;74537,29;190057,82;190003,03;324301,4;518934,87;427879,77;29197,25;305463,88
193781,13;173090,92;157894,05;179939,56;179390,03;189763,46;355140,9;371372,74;458843,74;176213,12;253337,3
180862,59;401006,77;194636,91;141875,88;191173,65;189661,52;520579,03;682644,37;583236,67;226333,99;293998,56
188840,21;338379,44;1772,88;230793,24;191390,12;188596,66;236461,13;204099,93;376164,79;194739,4;248233,54
184915,54;319356,7;114688,31;45459,08;192384,39;190581,93;126099,97;255704,13;750754,24;173213,93;140738,63
179533,39;278388,7;129769,28;118855,93;186583,91;189501,62;139761,78;377162,67;569765,76;269207,67;197225,32
195067,69;188080,65;337668,99;48523,5;190921,98;189073,7;308497,89;578850,06;790050,16;303942,64;245720,09
184374,32;306291,19;56032,19;112442,66;184795,58;190268,19;372706,36;627460,06;409952,67;203303,95;233438,51
171882,23;128177,33;260734,28;35751,15;185089,18;191923,9;273844,9;389801,35;374357,25;254032,19;197778,09
184089,25;172582,69;160137,48;51811,67;181470,39;188412,66;258917,51;402930,75;534438,8;271667,67;291656,72
180378,22;374634,53;75577,51;131998,58;197596,99;189812,7;173092,75;409384,83;824372,69;191719,42;268607,96
180007,68;55615,37;217424,08;116490,06;194113,08;190897,74;250302,09;430043,18;484398,98;110239,4;238463,58
178816,76;314922,89;320109,84;129298,46;191627,03;189970,99;237256,46;431414,4;767756,27;242771,92;156223,51
191788,71;182553,53;282507,35;50623,14;189733,4;189741,87;308284,7;675576,88;546880,38;141883,57;220675,88
178905,35;157187,06;59668,97;88075,05;181728,81;188598,03;170821,79;415745,97;459692,57;243829,35;261670,7
179452,56;204318,17;133685,27;711,45;185449,29;188760,78;170636,35;321358,08;490307,64;104697,84;23275,65
193993,29;327655,39;291353,18;209905,69;198273,53;189018,48;343646,34;281026,52;506322,04;328662,61;140114,74
194118,61;234476,45;161455,51;63370,51;184860,44;191900,74;403363,03;385954,34;310086,87;354848,81;191452,37
185543,65;137291,04;207534,36;4024,45;187749,88;190053,51;336319,44;331161,81;523125,43;280503,47;237673,03
184624,05;185038,72;140163,34;39763,55;190096,84;190307,62;352776,12;408918,75;449064,05;179013,82;287121,05
197066,17;167394,62;63475,96;37,36;196064,32;190136,18;177509,47;649119,98;422471,91;207191,87;179608,3
187834,3;148735,55;273129,85;19712,55;197431,83;191335,79;276247,9;265130,75;444096,67;178057,56;310908,86
189298,22;102452,77;226723,7;50526,88;186051,8;190100,86;307676,38;420474,41;373749,04;155290,29;200975,15
191751,37;309929,09;21706,79;45247,4;187007,17;189739,1;179022,37;504565,65;475817,66;151740,89;193609,54
193629,43;202187,51;306834,1;103786,17;186355,56;191164,37;296339,87;575865,95;339658,91;117900,22;125603,97
194283,42;91597,99;188059,14;31984,45;179489,24;188864,35;284258,09;364162,94;702698,9;156872,89;194851,11
196382,97;73484,04;173461,84;55945,2;189496,41;190479,01;177523,86;323738,87;446364,34;264060,23;196793,72
218005,86;312791,15;275361,76;114877,77;184532,86;189601,56;272872,35;529066,93;663887,23;60731,83;185247,47
179958,14;246438,87;92092,61;149965,56;191221,99;190778,17;319525,93;411108,54;414203,32;332152,51;230397,37
177290,61;195300,77;246970,42;38167,4;188679,6;190137,44;330113,71;457597,46;308294,02;183822,34;203955,31
195240,7;303498,19;181010,52;85968,62;195385,58;188812,38;251724,44;244507,88;643145,58;230440,22;198612,51
183840,71;221216,79;301944,41;193393,51;194114,4;189902,11;248234,38;424019,02;607328,82;215663,81;266791,07
175277,11;263484,48;257519,36;73297,91;191758,47;189385,95;263164,26;553589,2;340557,01;93706,83;251695,65
180399,77;220177,09;205914,31;70609,55;181744,7;188792,21;378388,49;464523,25;498163,2;180395,21;260952,15
180519,32;70849,9;181561,66;124006,05;192789,84;190911,41;279451,62;663330,57;518032,62;138863,46;208285,12
190532,89;111231,9;177312,1;114526,15;188997,91;190136,93;202668,34;167682,38;669471,93;197506,26;333372,67
179242,6;137725,34;75330,94;40009,08;189375,33;189921,83;272030,76;236365,51;552503,98;80019,28;281323,71
188205,95;244116,42;214446,02;121591,37;186333,72;189564,8;313087,68;484529,85;792132,74;191547,52;182629,91
205687,29;222848,56;120332,1;122142,97;186214,44;189789,06;453407,49;503622,17;598907,79;8260,03;205868,53
179134,78;274892,27;380965,87;19044,54;195129,56;190136,43;173379,14;293971,85;368836,91;201287,3;222837,42
195120,11;291968,09;87896,94;66468,12;187878,4;189441,26;362883,98;209739,9;443234,94;251146,01;327851,37
202634,93;105070,79;319678,01;10264,8;189699,36;188701,45;283055,26;338833,83;373479,19;194506,58;171013,47
197479,77;67403,58;160045,92;55222,14;187310,09;190138,85;286044,5;250300,21;448012,1;236743,14;175307,82
196285,75;356193,18;326409,16;197029,42;188715,32;190158,34;347604,13;518706,49;434417,31;296533,17;61963,6
205366,6;292823,13;266560,09;157530,76;196038,58;189120,04;206778,53;459501,22;428483,79;123175,1;182252,11
197712,59;258563,55;173113,64;221515,8;193354,39;188555,89;397325,52;353021,59;716576,23;44708,05;253340,06
174014,79;139571,12;223583,88;146062,91;185036,75;190574,14;182918,62;400893,72;565276,54;324060,46;195324,25
190160,25;109640,77;224416,42;44012,51;191447,72;188554,95;432347,56;458580,87;546733,93;272578,09;122297,62
180316,11;243013,48;212036,46;33360,21;191181,56;189544,72;281254,96;482336,73;208018,93;232948,11;199979,36
202031,58;103853,11;269800,9;90210,05;197020,66;189188,13;218998,26;539682,98;462304,12;298072,07;133534,35
179999,88;193953,54;162968,74;62091,65;186491,41;190441,78;234728,03;504530,13;524172,71;179980,78;362673,4
205371,59;256865,04;306036,66;42051,86;196950,15;191064,51;285314,16;442617,27;367431,35;171487,83;351268,6
195908,21;59918,44;363855,34;30031,98;180427,91;188922,11;458607,49;562888,26;385309,66;193384,47;202022,67
206837,02;53317,74;283795,26;68731,28;194089,64;189518,28;194602,94;471204,27;522979,03;224708,9;172143,94
197491,01;250332,74;146912,32;65801,78;189617,93;190818,72;336258,39;447672,82;591857,21;305814,88;331781,72
187248,45;349112,56;360758,22;83709,93;188148,89;190731,73;140261,51;235574,19;295773,11;174963,75;188371,08
190549,21;110980,17;194804,44;70466,29;187863,75;190061,38;243426,99;393493,61;424713,45;107639,44;310058,11
181213,33;342681,73;182067,98;15533,51;195163,13;189590,35;185992,87;455250,81;574431,2;138234,58;151578,96
195335,52;72306,94;355079,96;49080,27;192107,13;188679,68;329572,67;433796,19;678698,93;307581,78;296671,2
186767,11;282314,72;229955,31;78534,45;188237,4;189917,52;118997,78;461611,85;361767,93;116427,57;260965,36
174959,2;304922,26;48252,66;104808,51;195050,69;189018,95;269865,62;312071,14;470200,78;196105,67;196191,57
206529,9;89295,28;174564,44;46369,48;195992,49;190000,02;321357,96;323820,75;332439,67;225634,71;139954,68
194494,71;125156,77;345793,54;163840,61;187719,42;191258,74;350595,9;469170,98;528282,6;270885,5;175008,58
182707,56;60982,61;235156,64;56937,74;190417,16;188543,36;159167,46;432733,94;584243,32;163376,77;98387,37
194825,36;213550,02;20367,9;64585,37;193327,26;190189,92;341766,11;521268,55;301976,64;288980,89;143914,97
178338,03;222849,2;307399,06;138218,6;190877,76;189783,69;434975,87;355998,84;395202,34;290405,99;135131,14
193694,89;244512,94;309347,63;77366,31;189939,76;190852,94;432311,86;381537,39;436008,8;287859,09;198084,91
188914,82;205032,68;252392,72;62334,76;190493,81;190935,22;214305,45;624971,34;386149,94;46328,21;241467,91
201236,7;241130,4;29293,69;44952,54;187339,76;191038,41;188703,47;426884,22;447971,13;223934,99;66183,54
181801,61;189636,47;116127,55;3411,05;181849;190507,7;231098,3;4329,91;443612,28;223888,31;253216,91
168145,11;280694,47;58705,96;231095,6;184361,42;189217,12;181854,95;424178,77;468191,87;199749,34;174232,09
205995,65;145527,27;488239,25;142741,03;185363,03;190529,94;238989,83;530150,05;490826,37;128146,19;187950,04
185181,49;195598,94;189255,11;86800,27;184725,65;189314,62;392625,03;362427,9;263086,86;349177,84;169365,11
199980,62;162668,16;127012,82;69423,05;197401,73;188994,43;248620,89;254573,01;723731,51;246912,55;291403,87
186926,62;194794,39;292520,89;66072,65;189304,5;189494,14;163346,33;341906,84;586214,55;219211,19;215445,03
182493,63;77990,37;177072,89;15744,28;184175,63;191574,36;326992,64;546624,22;430382,07;314310,25;211247,49
164464,57;240649,92;176541,71;39651,52;181751,07;190984,26;301634,88;528831,35;423593,02;132735,66;276269,97
185338,49;293403,22;214599,55;91695,8;183459,56;190171,85;288006,25;503709,08;381139,79;154223,81;163422,19
211331,88;219757,87;177511,63;157032,79;187961,58;189694,61;405393,86;192346,94;579999,28;268664,26;181948,05
191002,58;207893,78;272632,11;3177,16;190197,78;190137,41;179788,58;564590,72;452460,57;235822,53;200433,21
194054,35;200235,53;437728,04;6693,67;183660,73;189297,43;308887,58;337818,62;533491,09;212852,31;181311,52
184425,24;196111,68;298860,95;39673,45;196471,19;189465,42;291186,32;170216,45;622552,28;231587,7;151646,84
187662,07;201905,25;352858,78;80077,83;181749,97;190857,6;273752,42;513404,7;559302,8;137889,45;109489,35
197187,19;361836,75;87793,17;96519,82;184460,81;190570,66;343548,85;395215,34;645106,27;329379,54;205482,1
179715,05;338129,08;192059,56;196288,98;195137,94;190559,89;214121,46;445689,21;234462,23;127015,54;107748,06
191912,23;167656,08;198924,68;113693,74;185855,58;191327,07;240860,82;625268,99;718227,05;124566,8;245117,21
210542,72;221971,15;275091,97;236582,85;188065,8;190669,27;530322,7;401658,57;447272,95;151555,14;208548,8
191877,27;235243,95;376469,71;202732,56;188111,72;191234,79;365928,26;248488,43;637225,86;206447,75;182775,24
213960,12;319235,32;175948,36;62623,76;192223,49;189328,44;203814,55;268892,98;647209,95;53185,76;172958,48
192662,37;111517;284236,83;58648;184901,74;189845,64;370632,56;378022,25;312271,71;266938,54;128695,56
184121,96;216103,02;268382,03;21613,22;197427,5;189675,26;160685,55;375606,15;558807,54;211569,16;216485,34
200670,28;170666,39;151120,02;93037,58;185740,27;189509,99;116766,42;499924,57;605850,49;267564,2;210127,62
190657,97;399076,33;245588,21;97500,51;198193,35;190361,82;141735,59;420207,3;555922,19;314491,68;345592,41
194026,2;95045,37;112277,6;9687,21;192612,53;190979,21;322821,26;524931,04;393365,17;169297,09;233423,76
180284,05;303697,25;139557,19;1023,58;186542,69;190073,9;217243,8;467291,1;487425,59;22107,79;185058,73
194856,81;248851,69;119351,81;42262,5;185881,5;190294,84;145790,98;488111,73;462867,54;207021,53;17276,83
180697,69;18434,09;430152,79;67464,28;185620,42;190185,68;382384,82;30967,15;393658,3;360821,94;156626,73
206733,58;164559,31;7186,44;75216,59;191850,69;190516,77;324689,39;253895,26;682147;196000,62;391059,18
214318,49;233487,7;219735,27;78928,05;183141,62;189200,04;211007,7;515088,41;677383,85;182976,62;309152,05
193842,24;187713,4;327830,81;29228,56;193824,94;189909,03;328486,8;183892,66;701623,78;213655,34;123735,44
171411,37;286116,22;246337,03;37880,83;195499,03;189767,31;302303,26;344718,64;262761,58;221816,46;166238,12
179673,1;244952,4;200807,26;33086,23;181957,73;188809,11;261260,74;270857,1;237219,11;356173,83;98740,35
186988,68;175881,36;213947,58;11904,09;187759,64;190933,43;210435,12;264701,76;504755,85;122865,52;233882,9
166956,38;212896,93;216153,81;92963,84;193047,06;191548,02;361419,16;409550,91;593566,54;254228,57;160005,48
189956,33;343720,06;204773,63;146720,64;197888,91;189281,97;398815,2;576971,79;542302,09;239925,99;73714,64
197094,99;321955,58;133688,29;46718,11;189292,61;190584,4;186715,29;353920,39;450121,36;197482,3;316562,97
190117,66;197485,92;77939,79;84619,26;189903,54;189971,38;184087,5;572454,15;644749,49;213331,26;228764,15
198359,89;187123,1;222062,73;67773,89;186732,68;189804,92;331685,48;549160,93;650076,09;183857,3;224188,7
206314,16;192210,05;357818,86;11403,26;193136,82;190279,57;180700,39;418314,23;300297,68;221864,02;200482,29
199468,2;290322,7;207732,49;13900,92;191791,84;191610,45;262434,55;291355,56;596682,9;294454,73;176850,94
173505,7;179920,54;181962,96;122024,12;190346,63;190180,84;261626,44;332154,36;469839,03;154871,71;159461,16
198442,72;194271,65;93116,87;127428,8;182317,76;188876,05;347384,12;437321,73;544244,96;166434,37;222570,2
201979,15;257836,87;359065,44;22240,59;187011,12;189975,23;360320;437173,1;447757,03;92082,96;261187,26
195734,72;214831,17;177149,59;67758,68;188238,75;191317,33;394343,22;344674,98;454576,24;113377,5;105434,13
